title,genre1,genre2,genre3,Service
Explained,Docuseries, Science & Nature TV,,Netflix
Fear Street Part 3: 1666,Horror Movies, LGBTQ Movies,,Netflix
Johnny Test,Kids' TV, TV Comedies,,Netflix
La ley de Herodes,Comedies, International Movies,,Netflix
Naomi Osaka,Docuseries,,,Netflix
The Beguiled,Dramas, Independent Movies, Thrillers,Netflix
The Book of Henry,Dramas,,,Netflix
The Twilight Saga: Breaking Dawn: Part 1,Dramas, Romantic Movies,,Netflix
The Twilight Saga: Breaking Dawn: Part 2,Dramas, Romantic Movies,,Netflix
The Twilight Saga: Eclipse,Dramas, Romantic Movies,,Netflix
The Twilight Saga: New Moon,Dramas, Romantic Movies,,Netflix
Twilight,Action & Adventure, Dramas, Romantic Movies,Netflix
A Perfect Fit,Comedies, Dramas, International Movies,Netflix
BEASTARS,Anime Series, International TV Shows,,Netflix
Cheech & Chong's Still Smokin,Comedies, Cult Movies,,Netflix
Emicida: AmarElo - Live in São Paulo,Documentaries, International Movies, Music & Musicals,Netflix
Her Private Life,International TV Shows, Romantic TV Shows, TV Comedies,Netflix
Lift Like a Girl,Documentaries, International Movies, Sports Movies,Netflix
My Amanda,Dramas, International Movies, Romantic Movies,Netflix
Never Have I Ever,TV Comedies, TV Dramas, Teen TV Shows,Netflix
Surf's Up,Children & Family Movies, Comedies, Sports Movies,Netflix
The Unknown Saint,Comedies, Dramas, Independent Movies,Netflix
This Changes Everything,Documentaries,,,Netflix
A Classic Horror Story,Horror Movies, International Movies,,Netflix
Gunpowder Milkshake,Action & Adventure, Comedies,,Netflix
Heist,Crime TV Shows, Docuseries,,Netflix
My Unorthodox Life,Reality TV,,,Netflix
Private Network: Who Killed Manuel Buendía?,Documentaries, International Movies,,Netflix
The Guide to the Perfect Family,Comedies, Dramas, International Movies,Netflix
American Woman,Dramas, Independent Movies,,Netflix
Bridgerton - The Afterparty,Movies,,,Netflix
Day of Destiny,Children & Family Movies, Dramas, International Movies,Netflix
Ridley Jones,Kids' TV,,,Netflix
Born to Play,Documentaries, Sports Movies,,Netflix
American Ultra,Action & Adventure, Comedies,,Netflix
The Stand-Up,Stand-Up Comedy,,,Netflix
The Tour,Comedies, Documentaries, International Movies,Netflix
Atypical,TV Comedies, TV Dramas, Teen TV Shows,Netflix
Biohackers,International TV Shows, TV Dramas, TV Sci-Fi & Fantasy,Netflix
Fear Street Part 2: 1978,Horror Movies,,,Netflix
Finding Hubby,Comedies, Dramas, International Movies,Netflix
How I Became a Superhero,Action & Adventure, Dramas, International Movies,Netflix
How to Become a Tyrant,Docuseries,,,Netflix
Last Summer,Dramas, International Movies, Romantic Movies,Netflix
Lee Su-geun: The Sense Coach,Stand-Up Comedy,,,Netflix
Lethal Love,Thrillers,,,Netflix
Ratchet and Clank,Children & Family Movies, Comedies, Sci-Fi & Fantasy,Netflix
The Cook of Castamar,International TV Shows, Romantic TV Shows, Spanish-Language TV Shows,Netflix
Virgin River,Romantic TV Shows, TV Dramas,,Netflix
Back to Q82,Comedies, International Movies,,Netflix
Elize Matsunaga: Once Upon a Crime,Crime TV Shows, Docuseries, International TV Shows,Netflix
Home Again,Comedies, Dramas, Romantic Movies,Netflix
Midnight Sun,Dramas, Romantic Movies,,Netflix
RESIDENT EVIL: Infinite Darkness,Anime Series, TV Horror, TV Thrillers,Netflix
Rock the Kasbah,Comedies, Music & Musicals,,Netflix
Awon Boyz,Documentaries, International Movies,,Netflix
Brick Mansions,Action & Adventure, International Movies,,Netflix
Cat People,Docuseries,,,Netflix
Clash,Dramas, International Movies,,Netflix
Dogs,Docuseries,,,Netflix
Major Grom: Plague Doctor,Action & Adventure, International Movies,,Netflix
Mama Drama,Dramas, International Movies,,Netflix
Tango With Me,Dramas, International Movies, Romantic Movies,Netflix
The Mire,Crime TV Shows, International TV Shows, TV Dramas,Netflix
The War Next-door,International TV Shows, Spanish-Language TV Shows, TV Comedies,Netflix
Therapy,Dramas, International Movies,,Netflix
This Little Love Of Mine,International Movies, Romantic Movies,,Netflix
Three Thieves,Comedies, International Movies,,Netflix
A Land Imagined,Dramas, International Movies,,Netflix
Ask the StoryBots,Kids' TV,,,Netflix
Between,International TV Shows, TV Dramas, TV Mysteries,Netflix
Chelsea,Stand-Up Comedy & Talk Shows, TV Comedies,,Netflix
Code Lyoko,Kids' TV,,,Netflix
Colony,TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy,Netflix
Cuckoo,British TV Shows, International TV Shows, TV Comedies,Netflix
Derry Girls,British TV Shows, International TV Shows, TV Comedies,Netflix
Girl from Nowhere,International TV Shows, TV Dramas, TV Mysteries,Netflix
Good Morning Call,International TV Shows, Romantic TV Shows, TV Comedies,Netflix
Har Kisse Ke Hisse: Kaamyaab,Dramas, International Movies,,Netflix
I AM A KILLER,British TV Shows, Crime TV Shows, Docuseries,Netflix
I Think You Should Leave with Tim Robinson,TV Comedies,,,Netflix
Kim's Convenience,International TV Shows, TV Comedies,,Netflix
Larva,Kids' TV, Korean TV Shows, TV Comedies,Netflix
Marcella,British TV Shows, Crime TV Shows, International TV Shows,Netflix
Midnight Diner: Tokyo Stories,International TV Shows, TV Dramas,,Netflix
My Little Pony: Friendship Is Magic,Kids' TV,,,Netflix
Orange Is the New Black,TV Comedies, TV Dramas,,Netflix
Puffin Rock,Kids' TV,,,Netflix
Rehmataan,Dramas, International Movies, Romantic Movies,Netflix
Return of the Prodigal Son,Dramas, International Movies,,Netflix
Richie Rich,Kids' TV, TV Comedies,,Netflix
Rise: Ini Kalilah,Dramas, International Movies,,Netflix
Scream,Crime TV Shows, TV Horror, TV Mysteries,Netflix
Shtisel,International TV Shows, TV Dramas,,Netflix
Si Doel the Movie 2,Dramas, International Movies,,Netflix
Some Assembly Required,Kids' TV, TV Comedies,,Netflix
Tales by Light,Docuseries, International TV Shows, Science & Nature TV,Netflix
Terrace House: Opening New Doors,International TV Shows, Reality TV,,Netflix
The A List,British TV Shows, International TV Shows, TV Dramas,Netflix
The New Legends of Monkey,Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy,Netflix
The Worst Witch,British TV Shows, Kids' TV,,Netflix
Truckbhar Swapna,Comedies, Dramas, International Movies,Netflix
Ujala,Dramas, International Movies,,Netflix
Undercover,Crime TV Shows, International TV Shows, TV Action & Adventure,Netflix
Workin' Moms,International TV Shows, TV Comedies,,Netflix
YooHoo to the Rescue,Kids' TV, Korean TV Shows,,Netflix
You Are My Spring,International TV Shows, Romantic TV Shows, TV Dramas,Netflix
We the People,Kids' TV,,,Netflix
Grey's Anatomy,Romantic TV Shows, TV Dramas,,Netflix
Big Timber,International TV Shows, Reality TV,,Netflix
Fear Street Part 1: 1994,Horror Movies, LGBTQ Movies,,Netflix
Haseen Dillruba,International Movies, Romantic Movies, Thrillers,Netflix
Holiday on Mars,Comedies, International Movies,,Netflix
Mortel,Crime TV Shows, International TV Shows, TV Dramas,Netflix
RattleSnake - The Ahanna Story,Dramas, International Movies, Thrillers,Netflix
Snowpiercer,Action & Adventure, Cult Movies, International Movies,Netflix
The 8th Night,Horror Movies, International Movies, Thrillers,Netflix
Winchester,Horror Movies, Sci-Fi & Fantasy,,Netflix
6 Bullets,Action & Adventure,,,Netflix
Air Force One,Action & Adventure,,,Netflix
Audible,Documentaries, Sports Movies,,Netflix
Austin Powers in Goldmember,Action & Adventure, Comedies,,Netflix
Austin Powers: International Man of Mystery,Comedies,,,Netflix
Austin Powers: The Spy Who Shagged Me,Action & Adventure, Comedies, Sci-Fi & Fantasy,Netflix
Boogie Nights,Comedies, Dramas, Independent Movies,Netflix
Bureau of Magical Things,International TV Shows, Kids' TV, TV Mysteries,Netflix
Charlie's Angels,Action & Adventure, Comedies,,Netflix
Congo,Action & Adventure, Thrillers,,Netflix
Dennis the Menace,Children & Family Movies, Comedies,,Netflix
Dreamy Eyes,Dramas, International Movies, Romantic Movies,Netflix
Dynasty Warriors,Action & Adventure, International Movies,,Netflix
Generation 56k,International TV Shows, Romantic TV Shows, TV Comedies,Netflix
Hampstead,Comedies, Dramas, International Movies,Netflix
Kung Fu Panda,Children & Family Movies, Comedies,,Netflix
Kung Fu Panda 2,Children & Family Movies, Comedies,,Netflix
Life as We Know It,Comedies, Dramas, Romantic Movies,Netflix
Mary Magdalene,Dramas, Faith & Spirituality, International Movies,Netflix
Masameer County,International TV Shows, TV Comedies,,Netflix
Memoirs of a Geisha,Dramas, Romantic Movies,,Netflix
Midnight Run,Action & Adventure, Classic Movies, Comedies,Netflix
Mobile Suit Gundam Hathaway,Action & Adventure, Anime Features, International Movies,Netflix
Mortal Kombat,Action & Adventure, Sci-Fi & Fantasy,,Netflix
Mother's Day,Comedies, Dramas,,Netflix
No Strings Attached,Comedies, Romantic Movies,,Netflix
Not Another Teen Movie,Comedies,,,Netflix
Ophelia,Dramas, Romantic Movies,,Netflix
Pet Sematary 2,Horror Movies,,,Netflix
Quarantine Tales,International TV Shows, TV Comedies, TV Dramas,Netflix
Rainbow Rangers,Kids' TV,,,Netflix
Red Joan,Dramas, International Movies,,Netflix
Sailor Moon Crystal,Anime Series, Kids' TV,,Netflix
Seven Pounds,Dramas, Romantic Movies,,Netflix
She's Out of My League,Comedies, Romantic Movies,,Netflix
Snow Day,Children & Family Movies, Comedies,,Netflix
Star Trek,Action & Adventure, Sci-Fi & Fantasy,,Netflix
Stuart Little,Children & Family Movies, Comedies,,Netflix
Sword of Trust,Comedies, Dramas, Independent Movies,Netflix
Talladega Nights: The Ballad of Ricky Bobby,Action & Adventure, Comedies, Sports Movies,Netflix
The American,Dramas, Thrillers,,Netflix
The Best of Enemies,Dramas,,,Netflix
The Game,Thrillers,,,Netflix
The Karate Kid,Action & Adventure, Children & Family Movies, Classic Movies,Netflix
The Karate Kid Part II,Action & Adventure, Children & Family Movies, Dramas,Netflix
The Karate Kid Part III,Children & Family Movies, Dramas,,Netflix
The Life of David Gale,Dramas,,,Netflix
The Long Riders,Action & Adventure,,,Netflix
The Queen,Dramas, International Movies,,Netflix
The Strangers,Horror Movies, Thrillers,,Netflix
The Sum of All Fears,Action & Adventure,,,Netflix
The Tourist,Action & Adventure, Romantic Movies,,Netflix
Underworld,Action & Adventure, Horror Movies, Sci-Fi & Fantasy,Netflix
Underworld: Awakening,Action & Adventure, Horror Movies, Sci-Fi & Fantasy,Netflix
Underworld: Rise of the Lycans,Action & Adventure, Horror Movies, Sci-Fi & Fantasy,Netflix
Voiceless,Dramas, International Movies, Thrillers,Netflix
What Dreams May Come,Dramas, Romantic Movies, Sci-Fi & Fantasy,Netflix
Why Do Fools Fall in Love,Dramas, Music & Musicals, Romantic Movies,Netflix
Working Title,Dramas,,,Netflix
Young Royals,International TV Shows, Romantic TV Shows, TV Dramas,Netflix
America: The Motion Picture,Action & Adventure, Comedies,,Netflix
Deranged,Dramas, International Movies,,Netflix
Droppin' Cash: Los Angeles,Reality TV,,,Netflix
Legend of Exorcism,Anime Series, Crime TV Shows, International TV Shows,Netflix
Lying and Stealing,Thrillers,,,Netflix
Mommy Issues,Comedies, Dramas, International Movies,Netflix
Prime Time,Dramas, International Movies, Thrillers,Netflix
Somos.,Crime TV Shows, International TV Shows, Spanish-Language TV Shows,Netflix
Sophie: A Murder in West Cork,British TV Shows, Crime TV Shows, Docuseries,Netflix
The Daily Life of the Immortal King,Anime Series, International TV Shows, Teen TV Shows,Netflix
StarBeam,Kids' TV,,,Netflix
A Way Back Home,Dramas, International Movies,,Netflix
Killing Them Softly,Dramas,,,Netflix
The Seven Deadly Sins,Anime Series, International TV Shows,,Netflix
Wanted,Comedies, International Movies,,Netflix
Into the Wind,Dramas, Independent Movies, International Movies,Netflix
Wonder Boy,Documentaries, International Movies,,Netflix
Here Comes the Rain,Dramas, International Movies,,Netflix
The Ice Road,Action & Adventure,,,Netflix
Ray,International TV Shows, TV Dramas, TV Mysteries,Netflix
Sex/Life,Romantic TV Shows, TV Dramas,,Netflix
Godzilla Singular Point,Anime Series, International TV Shows,,Netflix
Jiva!,International TV Shows, TV Dramas,,Netflix
Sisters on Track,Documentaries, Sports Movies,,Netflix
The Naked Director,International TV Shows, TV Dramas,,Netflix
The Seventh Day,Horror Movies,,,Netflix
Good on Paper,Comedies, Romantic Movies,,Netflix
Murder by the Coast,Documentaries, International Movies,,Netflix
The House of Flowers: The Movie,Comedies, International Movies, Music & Musicals,Netflix
The Parisian Agency: Exclusive Properties,International TV Shows, Reality TV,,Netflix
Too Hot to Handle,Reality TV, Romantic TV Shows,,Netflix
Broken,Dramas, International Movies, Romantic Movies,Netflix
O Vendedor de Sonhos,Dramas, International Movies,,Netflix
Osuofia in London,Comedies, Dramas, International Movies,Netflix
Osuofia in London II,Comedies, Dramas, International Movies,Netflix
This Is Pop,Docuseries, International TV Shows,,Netflix
#Selfie,Comedies, Dramas, International Movies,Netflix
#Selfie 69,Comedies, Dramas, International Movies,Netflix
Love Is a Story,International Movies, Music & Musicals, Romantic Movies,Netflix
The Mole,Reality TV, TV Action & Adventure, TV Mysteries,Netflix
"Nevertheless,",International TV Shows, Romantic TV Shows, TV Dramas,Netflix
Bangkok Love Stories: Innocence,International TV Shows, Romantic TV Shows, TV Dramas,Netflix
Black Lightning,TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy,Netflix
Call My Agent!,International TV Shows, TV Comedies, TV Dramas,Netflix
Champions,TV Comedies,,,Netflix
Charité at War,International TV Shows, TV Dramas,,Netflix
Cleo & Cuquin,Kids' TV,,,Netflix
Deadwind,Crime TV Shows, International TV Shows, TV Dramas,Netflix
Gameboys Level-Up Edition,International TV Shows, Romantic TV Shows, TV Comedies,Netflix
Glee,TV Comedies, TV Dramas, Teen TV Shows,Netflix
Hap and Leonard,Crime TV Shows, TV Dramas,,Netflix
Locked Up,Crime TV Shows, International TV Shows, Spanish-Language TV Shows,Netflix
Mobile Suit Gundam II: Soldiers of Sorrow,Action & Adventure, Anime Features, International Movies,Netflix
Mobile Suit Gundam III: Encounters in Space,Action & Adventure, Anime Features, International Movies,Netflix
Mobile Suit Gundam: Char's Counterattack,Action & Adventure, Anime Features, International Movies,Netflix
No Time for Shame,International TV Shows, Reality TV, Spanish-Language TV Shows,Netflix
Pose,TV Dramas,,,Netflix
REA(L)OVE,International TV Shows, Reality TV, Romantic TV Shows,Netflix
Riverdale,Crime TV Shows, TV Dramas, TV Mysteries,Netflix
Schitt's Creek,TV Comedies,,,Netflix
The Assassination of Gianni Versace,Crime TV Shows, TV Dramas, TV Thrillers,Netflix
The Judgement,Crime TV Shows, International TV Shows, TV Dramas,Netflix
The Last Dance,Docuseries,,,Netflix
They've Gotta Have Us,British TV Shows, Docuseries,,Netflix
Why Are You Like This,International TV Shows, TV Comedies,,Netflix
A Family,Dramas, International Movies,,Netflix
Elite,Crime TV Shows, International TV Shows, Spanish-Language TV Shows,Netflix
Fatherhood,Dramas,,,Netflix
Hospital Playlist,International TV Shows, Korean TV Shows, TV Comedies,Netflix
Jagame Thandhiram,Action & Adventure, Dramas, International Movies,Netflix
Kambili: The Whole 30 Yards,Comedies, International Movies, Romantic Movies,Netflix
Mobile Suit Gundam I,Action & Adventure, Anime Features, Classic Movies,Netflix
Rurouni Kenshin: The Final,Action & Adventure, International Movies,,Netflix
So Not Worth It,International TV Shows, TV Comedies,,Netflix
The Rational Life,International TV Shows, Romantic TV Shows, TV Dramas,Netflix
Ali & Ratu Ratu Queens,Comedies, Dramas, International Movies,Netflix
Aziza,Comedies, Dramas, Independent Movies,Netflix
Besieged Bread,Dramas, International Movies,,Netflix
Black Summer,TV Action & Adventure, TV Dramas, TV Horror,Netflix
Elite Short Stories: Carla Samuel,International TV Shows, Romantic TV Shows, Spanish-Language TV Shows,Netflix
Fan Girl,Dramas, Independent Movies, International Movies,Netflix
Katla,International TV Shows, TV Dramas, TV Mysteries,Netflix
Record of Ragnarok,Anime Series, International TV Shows,,Netflix
Red Snow,Dramas,,,Netflix
Silver Linings Playbook,Comedies, Dramas, Independent Movies,Netflix
The Gift,International TV Shows, TV Dramas, TV Mysteries,Netflix
A Man For The Week End,Comedies, Dramas, International Movies,Netflix
Biking Borders,Documentaries, International Movies, Sports Movies,Netflix
Elite Short Stories: Omar Ander Alexis,International TV Shows, Spanish-Language TV Shows, TV Dramas,Netflix
Let's Eat,International TV Shows, Romantic TV Shows, TV Comedies,Netflix
Lowriders,Dramas, Independent Movies,,Netflix
Millennials,International TV Shows, Romantic TV Shows, Spanish-Language TV Shows,Netflix
Penguin Town,Docuseries, Science & Nature TV,,Netflix
Security,Dramas, International Movies, Thrillers,Netflix
Silver Skates,Action & Adventure, Dramas, International Movies,Netflix
Avengers Climate Conundrum,Kids' TV, TV Comedies,,Netflix
Beyond Evil,Crime TV Shows, International TV Shows, TV Thrillers,Netflix
Elite Short Stories: Nadia Guzmán,International TV Shows, Romantic TV Shows, Spanish-Language TV Shows,Netflix
FTA,Documentaries,,,Netflix
Headspace: Unwind Your Mind,Documentaries,,,Netflix
